_id,URL,address,address line 2,name,outcode,postcode,rating,type_of_food
55f14312c7447c3da7051d1c,http://www.just-eat.co.uk/restaurants-aladdin-g82/menu,6 High Street,Dumbarton,Aladdin Hot For You,G82,1LL,5,Curry
55f14312c7447c3da7051d1d,http://www.just-eat.co.uk/restaurants-aladdinindianky7/menu,16 Kinclaven Gardens,Glenrothes,Aladdin Indian,KY7,4UR,5,Curry
55f14312c7447c3da7051d1e,http://www.just-eat.co.uk/restaurants-aladdin-widnes/menu,55-57 Victoria Road,Widnes,Aladdin Pizza,WA8,7RP,4.5,Pizza
55f14312c7447c3da7051d1f,http://www.just-eat.co.uk/restaurants-aladdin-widnes/menu,55-57 Victoria Road,Widnes,Aladdin Pizza,WA8,7RP,4.5,Pizza
55f14312c7447c3da7051d20,http://www.just-eat.co.uk/restaurants-aladdinspizza-ws10/menu,Unit 3 Woden House Market Place Wednesbury,West Midlands,Aladdin Pizza,WS10,7AG,5,Pizza
55f14312c7447c3da7051d21,http://www.just-eat.co.uk/restaurants-aladdinspizza-ws10/menu,Unit 3 Woden House Market Place Wednesbury,West Midlands,Aladdin Pizza,WS10,7AG,5,Pizza
55f14312c7447c3da7051d22,http://www.just-eat.co.uk/restaurants-aladdinspizza-ws10/menu,Unit 3 Woden House Market Place Wednesbury,West Midlands,Aladdin Pizza,WS10,7AG,5,Pizza
55f14312c7447c3da7051d23,http://www.just-eat.co.uk/restaurants-aladdin-cb2/menu,59 Hills Road,Cambridge,Aladdin Restaurant & Shisha Lounge,CB2,1NT,Not yet rated,Moroccan
55f14312c7447c3da7051d24,http://www.just-eat.co.uk/restaurants-aladdin-square-pan-hu6/menu,98 The Quadrant,Hull,Aladdin Square Pan Pizza,HU6,8NS,5.5,Pizza
55f14312c7447c3da7051d25,http://www.just-eat.co.uk/restaurants-aladdin-tandoori-g73/menu,59 Main Street,Rutherglen,Aladdin Tandoori,G73,2JH,5,Curry
55f14312c7447c3da7051d26,http://www.just-eat.co.uk/restaurants-aladdins-pa1/menu,5 Johnstone Street,Paisley,Aladdins,PA1,1XQ,5,Curry
55f14312c7447c3da7051d27,http://www.just-eat.co.uk/restaurants-aladdins-n21/menu,56 Hoppers Road,London,Aladdins,N21,3LH,5.5,Curry
55f14312c7447c3da7051d28,http://www.just-eat.co.uk/restaurants-aladdins-n21/menu,56 Hoppers Road,London,Aladdins,N21,3LH,5.5,Curry
55f14312c7447c3da7051d29,http://www.just-eat.co.uk/restaurants-Aladinns-Balti/menu,96 Bridge street,Northampton,Aladdins Balti,NN1,1PD,5.5,Curry
55f14312c7447c3da7051d2a,http://www.just-eat.co.uk/restaurants-alam-balti/menu,70 High Street,Dudley,Alam Balti,DY1,1PY,4.5,Curry
55f14312c7447c3da7051d2b,http://www.just-eat.co.uk/restaurants-alambalti-ch63/menu,184 Bebington Road,Wirral,Alam Balti Takeaway,CH63,7NX,5,Curry
55f14312c7447c3da7051d2c,http://www.just-eat.co.uk/restaurants-al-amin/menu,11 Cambridge Road,Kingston Upon Thames,Al-Amin,KT1,3NG,5,Curry
55f14312c7447c3da7051d2d,http://www.just-eat.co.uk/restaurants-al-amin/menu,11 Cambridge Road,Kingston Upon Thames,Al-Amin,KT1,3NG,5,Curry
55f14312c7447c3da7051d2e,http://www.just-eat.co.uk/restaurants-al-amin/menu,11 Cambridge Road,Kingston Upon Thames,Al-Amin,KT1,3NG,5,Curry
55f14312c7447c3da7051d2f,http://www.just-eat.co.uk/restaurants-alamintandoori-rg2/menu,75 Basingstoke Road,Reading,Alamin Tandoori,RG2,0ER,5,Curry
55f14312c7447c3da7051d30,http://www.just-eat.co.uk/restaurants-alamintandoori-mk40/menu,51 Tavistock Street,Bedford,Alamin Tandoori,MK40,2RF,5.5,Curry
55f14312c7447c3da7051d31,http://www.just-eat.co.uk/restaurants-alamslounge-s751pl/menu,3 Hermit Lane Barnsley,West Yorkshire,Alams Lounge,S75,1PL,5.5,Curry
55f14312c7447c3da7051d32,http://www.just-eat.co.uk/restaurants-alamut-n17/menu,363 High Road,London,Alamut,N17,6QN,4.5,Turkish
55f14312c7447c3da7051d33,http://www.just-eat.co.uk/restaurants-alamut-n17/menu,363 High Road,London,Alamut,N17,6QN,4.5,Turkish
55f14312c7447c3da7051d34,http://www.just-eat.co.uk/restaurants-alanyakebab-se14/menu,164 New Cross Road,London,Alanya Steak & Kebab House,SE14,5AA,5,Kebab
55f14312c7447c3da7051d35,http://www.just-eat.co.uk/restaurants-alaowerrirestaurant-se14/menu,129 New Cross Road,London,Alaowerri Restaurant,SE14,5DJ,1,African
55f14312c7447c3da7051d36,http://www.just-eat.co.uk/restaurants-alasia-palmers-green/menu,378 Green Lanes,London,Alasia,N13,5PD,Not yet rated,Greek
55f14312c7447c3da7051d37,http://www.just-eat.co.uk/restaurants-alasia-palmers-green/menu,378 Green Lanes,London,Alasia,N13,5PD,Not yet rated,Greek
55f14312c7447c3da7051d38,http://www.just-eat.co.uk/restaurants-alaska-sk8/menu,18 Church Road,Gatley,Alaska Fried Chicken,SK8,4NQ,5,American
55f14312c7447c3da7051d39,http://www.just-eat.co.uk/restaurants-alaska-sk8/menu,18 Church Road,Gatley,Alaska Fried Chicken,SK8,4NQ,5,American
55f14312c7447c3da7051d3a,http://www.just-eat.co.uk/restaurants-alasyaltd-rm11/menu,179 High Street,Essex,Alasya Turkish Restaurant,RM11,3XS,5,Turkish
55f14312c7447c3da7051d3b,http://www.just-eat.co.uk/restaurants-alawia-w9/menu,415 Harrow Road,London,Alawia,W9,3QJ,5,Lebanese
55f14312c7447c3da7051d3c,http://www.just-eat.co.uk/restaurants-alawia-w9/menu,415 Harrow Road,London,Alawia,W9,3QJ,5,Lebanese
55f14312c7447c3da7051d3d,http://www.just-eat.co.uk/restaurants-al-ayaan-rh11/menu,8 Langley Parade,Crawley,Al-Ayaan,RH11,7RS,5.5,Curry
55f14312c7447c3da7051d3e,http://www.just-eat.co.uk/restaurants-albapizza-ky12/menu,24 Bruce Street,Dunfermline,Alba Pizza,KY12,7AG,4,Pizza
55f14312c7447c3da7051d3f,http://www.just-eat.co.uk/restaurants-albaba-ls2/menu,29 Kirkgate,Leeds,Albaba Restaurant,LS2,7DR,5,Lebanese
55f14312c7447c3da7051d40,http://www.just-eat.co.uk/restaurants-albaik-swansea/menu,19 St Helens Road,Swansea,Albaik,SA1,4AB,5,Lebanese
55f14312c7447c3da7051d41,http://www.just-eat.co.uk/restaurants-albanygardens-co2/menu,Unit 4-5 Haven Road,Colchester,"Albany Gardens, Fish & Chips & Kebabs",CO2,8HT,5,Kebab
55f14312c7447c3da7051d42,http://www.just-eat.co.uk/restaurants-albany-spice/menu,Stella Building,Washington,Albany Spice,NE37,1BH,4.5,Curry
55f14312c7447c3da7051d43,http://www.just-eat.co.uk/restaurants-albarakah-hd4/menu,279 Manchester Road,West Yorkshire,Albarakah,HD4,5AA,4.5,Curry
55f14312c7447c3da7051d44,http://www.just-eat.co.uk/restaurants-albatta-co1/menu,18 Sir Isaac Walk,Colchester,Albatta,CO1,1JJ,5,Lebanese
55f14312c7447c3da7051d45,http://www.just-eat.co.uk/restaurants-albertospizzaandkebabhouse-bb12/menu,112 Gannow Lane,Burnley,Alberto's Pizza & Kebab House,BB12,6QD,5.5,Kebab
55f14312c7447c3da7051d46,http://www.just-eat.co.uk/restaurants-albertsfishbar-s2/menu,746 City Road,Sheffield,Albert's Fish & Chips,S2,1GN,4.5,Fish & Chips
55f14312c7447c3da7051d47,http://www.just-eat.co.uk/restaurants-albions-s71/menu,120 Midland Road Royston,Barnsley,Albions,S71,4QT,5,Pizza
55f14312c7447c3da7051d48,http://www.just-eat.co.uk/restaurants-albions-s71/menu,120 Midland Road Royston,Barnsley,Albions,S71,4QT,5,Pizza
55f14312c7447c3da7051d49,http://www.just-eat.co.uk/restaurants-alborz/menu,71 Ormskirk Road,Wigan,Alborz,WN5,9EA,5.5,American
55f14312c7447c3da7051d4a,http://www.just-eat.co.uk/restaurants-albrightonbalti-wv7/menu,5/6 High Street,Albrighton,Albrighton Balti,WV7,3JX,5.5,Curry
55f14312c7447c3da7051d4b,http://www.just-eat.co.uk/restaurants-alcaponepizzashop-fy4/menu,105 Highfield Road,Blackpool,Alcapone Pizza Shop,FY4,2JE,5.5,Pizza
55f14312c7447c3da7051d4c,http://www.just-eat.co.uk/restaurants-alcatraz-caffe-bournemouth-bournemouth/menu,127 Christchurch Road,Bournemouth,Alcatraz Caffe Bournemouth,BH1,1EP,6,Pizza
55f14312c7447c3da7051d4d,http://www.just-eat.co.uk/restaurants-alcatraz-caffe-poole-poole/menu,40-42 High Street,Poole,Alcatraz Caffe Poole,BH15,1BT,Not yet rated,Pizza
55f14312c7447c3da7051d4e,http://www.just-eat.co.uk/restaurants-alchinos/menu,Unit 2 Clavering Road,Hartlepool,Alchinos,TS27,3QY,5,Pizza
55f14312c7447c3da7051d4f,http://www.just-eat.co.uk/restaurants-aldar-ne6/menu,240 Shields Road,Newcastle Upon Tyne,Al-Dar,NE6,1DX,5,Lebanese
55f14312c7447c3da7051d50,http://www.just-eat.co.uk/restaurants-aldar-ne6/menu,240 Shields Road,Newcastle Upon Tyne,Al-Dar,NE6,1DX,5,Lebanese
55f14312c7447c3da7051d51,http://www.just-eat.co.uk/restaurants-aldar-w2/menu,61-63 Edgware Road,London,Al-Dar Lebanese Restaurant,W2,2HZ,3,Lebanese
55f14312c7447c3da7051d52,http://www.just-eat.co.uk/restaurants-aldar-w2/menu,61-63 Edgware Road,London,Al-Dar Lebanese Restaurant,W2,2HZ,3,Lebanese
55f14312c7447c3da7051d53,http://www.just-eat.co.uk/restaurants-aldeli-sk9/menu,Tower Building,Alderley Edge,Aldeli,SK9,7QB,Not yet rated,English
55f14312c7447c3da7051d54,http://www.just-eat.co.uk/restaurants-al-des-kebab-sa6/menu,90 Rheidol Avenue,Swansea,Al-Des Kebab,SA6,7JS,5.5,English
55f14312c7447c3da7051d55,http://www.just-eat.co.uk/restaurants-aldos-eh52/menu,8 East Main Street,Uphall,Aldo's,EH52,5DA,5,Fish & Chips
55f14312c7447c3da7051d56,http://www.just-eat.co.uk/restaurants-aldostakeaway/menu,Unit 4,Edinburgh,Aldos Takeaway,EH11,4AW,5,Pizza
55f14312c7447c3da7051d57,http://www.just-eat.co.uk/restaurants-aldwych-g52/menu,2129 Paisley Road West,Glasgow,Aldwych,G52,3JL,4.5,English
55f14312c7447c3da7051d58,http://www.just-eat.co.uk/restaurants-aleandspice-sw12/menu,104 Bedford Hill,London,Ale & Spice,SW12,9HR,5.5,Sri-lankan
55f14312c7447c3da7051d59,http://www.just-eat.co.uk/restaurants-alesiaspizzeria-g11/menu,10 Kings Place,Scotland,Alesias Pizzeria,G22,6LL,5,Pizza
55f14312c7447c3da7051d5a,http://www.just-eat.co.uk/restaurants-alexpizza-ch41/menu,4 Mallaby Street,Birkenhead,Alex Pizza,CH41,8DF,5.5,Pizza
55f14312c7447c3da7051d5b,http://www.just-eat.co.uk/restaurants-alexplaice-nw6/menu,314 Kilburn High Road,London,Alex Plaice,NW6,2DG,6,Fish & Chips
55f14312c7447c3da7051d5c,http://www.just-eat.co.uk/restaurants-alexplaice-nw6/menu,314 Kilburn High Road,London,Alex Plaice,NW6,2DG,6,Fish & Chips
55f14312c7447c3da7051d5d,http://www.just-eat.co.uk/restaurants-alexander-express/menu,88 Villiers Road,Oxhey Village,Alexander Express,WD19,4AJ,5,Lebanese
55f14312c7447c3da7051d5e,http://www.just-eat.co.uk/restaurants-alexander-express/menu,88 Villiers Road,Oxhey Village,Alexander Express,WD19,4AJ,5,Lebanese
55f14312c7447c3da7051d5f,http://www.just-eat.co.uk/restaurants-Alexs-Kebab-House-LS21/menu,177 Linacre Road,Liverpool,Alex's Kebab House,L21,8JS,5.5,Kebab
55f14312c7447c3da7051d60,http://www.just-eat.co.uk/restaurants-alfapizzaandchicken-se13/menu,114 Hither Green Lane,London,Alfa Pizza & Chicken,SE13,6QA,5,Pizza
55f14312c7447c3da7051d61,http://www.just-eat.co.uk/restaurants-alfapizzaandchicken-se13/menu,114 Hither Green Lane,London,Alfa Pizza & Chicken,SE13,6QA,5,Pizza
55f14312c7447c3da7051d62,http://www.just-eat.co.uk/restaurants-alfaisal/menu,459 Cheetham Hill Road,Manchester,Al-Faisal,M8,9PA,4.5,Middle Eastern
55f14312c7447c3da7051d63,http://www.just-eat.co.uk/restaurants-alfaisal/menu,459 Cheetham Hill Road,Manchester,Al-Faisal,M8,9PA,4.5,Middle Eastern
55f14312c7447c3da7051d64,http://www.just-eat.co.uk/restaurants-al-faisal/menu,42 Chapel Hill,Huddersfield,Al-Faisal Takeaway,HD1,3EB,5,Curry
55f14312c7447c3da7051d65,http://www.just-eat.co.uk/restaurants-alfeenos-hu19-1/menu,1 Pier Road Withernsea,Hull,Alfeeno's,HU19,2JS,5.5,Pizza
55f14312c7447c3da7051d66,http://www.just-eat.co.uk/restaurants-alfiescafe-g51/menu,161 Helen Street,Glasgow,Alfies Cafe - Collection Only,G51,3HD,Not yet rated,Breakfast
55f14312c7447c3da7051d67,http://www.just-eat.co.uk/restaurants-alfies-m18/menu,630 Hyde Road,Manchester,Alfie's Fast Food & Shakes,M18,7EE,4.5,Burgers
55f14312c7447c3da7051d68,http://www.just-eat.co.uk/restaurants-alfies-m18/menu,630 Hyde Road,Manchester,Alfie's Fast Food & Shakes,M18,7EE,4.5,Burgers
55f14312c7447c3da7051d69,http://www.just-eat.co.uk/restaurants-alforno-w12/menu,3 Romney Court,London,Al-Forno,W12,8PY,Not yet rated,Pizza
55f14312c7447c3da7051d6a,http://www.just-eat.co.uk/restaurants-alfresco-m33/menu,18 Northenden Road,Sale,Alfresco,M33,3BR,5,Pizza
55f14312c7447c3da7051d6b,http://www.just-eat.co.uk/restaurants-alfresco-m33/menu,18 Northenden Road,Sale,Alfresco,M33,3BR,5,Pizza
55f14312c7447c3da7051d6c,http://www.just-eat.co.uk/restaurants-alfresco-shevington-moor/menu,14 Woodhouse Drive,Wigan,Alfresco,WN6,7NT,5,Pizza
55f14312c7447c3da7051d6d,http://www.just-eat.co.uk/restaurants-alfresco/menu,201 Duckworth Street,Darwen,Alfresco,BB3,1AU,5.5,Pizza
55f14312c7447c3da7051d6e,http://www.just-eat.co.uk/restaurants-al-habib/menu,453 Bradfrod Road,Keighley,Al-Habib,BD20,5NH,5,Curry
55f14312c7447c3da7051d6f,http://www.just-eat.co.uk/restaurants-alibaba-la1/menu,31 North Road,Lancaster,Ali Baba,LA1,1NS,4.5,American
55f14312c7447c3da7051d70,http://www.just-eat.co.uk/restaurants-alibabameze/menu,12 Trinity Road,Tooting,Ali Baba,SW17,7RE,5,Turkish
55f14312c7447c3da7051d71,http://www.just-eat.co.uk/restaurants-alibabameze/menu,12 Trinity Road,Tooting,Ali Baba,SW17,7RE,5,Turkish
55f14312c7447c3da7051d72,http://www.just-eat.co.uk/restaurants-alibabameze/menu,12 Trinity Road,Tooting,Ali Baba,SW17,7RE,5,Turkish
55f14312c7447c3da7051d73,http://www.just-eat.co.uk/restaurants-alibaba-nn1/menu,15 Bradshaw Street Northampton,Northampton,Ali Baba,NN1,2HL,5,Turkish
55f14312c7447c3da7051d74,http://www.just-eat.co.uk/restaurants-alibabarg19/menu,Industrial Units Green Lane,Thatcham,Ali Baba,RG19,3RG,5,Curry
55f14312c7447c3da7051d75,http://www.just-eat.co.uk/restaurants-ali-baba-bn42/menu,9 Southwick Square,Southwick,Ali Baba,BN42,4FP,5.5,Kebab
55f14312c7447c3da7051d76,http://www.just-eat.co.uk/restaurants-ali-baba-bn42/menu,9 Southwick Square,Southwick,Ali Baba,BN42,4FP,5.5,Kebab
55f14312c7447c3da7051d77,http://www.just-eat.co.uk/restaurants-alibabakebab-e8/menu,144 Kingsland High Street,London,Ali Baba Kebab House,E8,2NS,4.5,Kebab
55f14312c7447c3da7051d78,http://www.just-eat.co.uk/restaurants-alibabakebab-e8/menu,144 Kingsland High Street,London,Ali Baba Kebab House,E8,2NS,4.5,Kebab
55f14312c7447c3da7051d79,http://www.just-eat.co.uk/restaurants-ali-baba-nn17/menu,4 New Post Office Square,Corby,"Ali Baba, Pizza & Kebab House",NN17,1PB,5.5,Kebab
55f14312c7447c3da7051d7a,http://www.just-eat.co.uk/restaurants-alibabas/menu,195 Wold Road,Hull,Ali Babas,HU5,5PH,5,Turkish
55f14312c7447c3da7051d7b,http://www.just-eat.co.uk/restaurants-alibabale2/menu,17 Welford Road,Leicester,Ali Babas,LE2,7AD,5,Turkish
55f14312c7447c3da7051d7c,http://www.just-eat.co.uk/restaurants-alibabasex16/menu,21 West Exe South,Tiverton,Ali Baba's,EX16,5DQ,4.5,English
55f14312c7447c3da7051d7d,http://www.just-eat.co.uk/restaurants-alibabaswn7/menu,7 Railways Road,Leigh,Ali Baba's,WN7,4AA,5,Pizza
55f14312c7447c3da7051d7e,http://www.just-eat.co.uk/restaurants-alibabas-le9/menu,2-4 Station Road,Earlshilton,Ali Baba's,LE9,7GH,5,Kebab
55f14312c7447c3da7051d7f,http://www.just-eat.co.uk/restaurants-alibabaswn7/menu,7 Railways Road,Leigh,Ali Baba's,WN7,4AA,5,Pizza
55f14312c7447c3da7051d80,http://www.just-eat.co.uk/restaurants-alibabas-wf13/menu,35 Wellington Road,Dewsbury,Ali Baba's,WF13,1HN,5,Pizza
55f14312c7447c3da7051d81,http://www.just-eat.co.uk/restaurants-alibabaswn7/menu,7 Railways Road,Leigh,Ali Baba's,WN7,4AA,5,Pizza
55f14312c7447c3da7051d82,http://www.just-eat.co.uk/restaurants-alibabasbalti-de14/menu,45 Branston Road,Staffordshire,Ali Babas Balti,DE14,3BS,4.5,Curry
55f14312c7447c3da7051d83,http://www.just-eat.co.uk/restaurants-alibabas-ss6/menu,45 Eastwood Road,Rayleigh,Ali Baba's Kebab & Pizza,SS6,7JE,5,Kebab
55f14312c7447c3da7051d84,http://www.just-eat.co.uk/restaurants-alibabas-de14/menu,45 Branston Road,Burton-on-Trent,"Ali Babas Pizza, Kebab & Curries",DE14,3BS,4.5,Pizza
55f14312c7447c3da7051d85,http://www.just-eat.co.uk/restaurants-alig/menu,11a Tower Street,York,Ali G´s,YO1,9SA,5,Pizza
55f14312c7447c3da7051d86,http://www.just-eat.co.uk/restaurants-aligeez-ne3/menu,13 Mallowburn Cresent,Kenton,Ali Geez,NE3,3YL,4.5,Pizza
55f14312c7447c3da7051d87,http://www.just-eat.co.uk/restaurants-ali-geez/menu,6 Wellington Street,Gateshead,Ali Geez Pizza & Kebab,NE8,2AJ,5,Pizza
55f14312c7447c3da7051d88,http://www.just-eat.co.uk/restaurants-ali-geez/menu,6 Wellington Street,Gateshead,Ali Geez Pizza & Kebab,NE8,2AJ,5,Pizza
55f14312c7447c3da7051d89,http://www.just-eat.co.uk/restaurants-ali-murad/menu,285/287 Old Wakefield Road,Huddersfield,Ali Murad,HD5,8AG,4.5,Curry
55f14312c7447c3da7051d8a,http://www.just-eat.co.uk/restaurants-alishaan-m7/menu,185 Littleton Road Salford,Lancashire,Ali Shaan,M7,3TL,5,Kebab
55f14312c7447c3da7051d8b,http://www.just-eat.co.uk/restaurants-alishantandoori/menu,2/Kingfisher Pde/Rosemary La,Camberley,Ali Shan Tandoori,GU17,0LL,5.5,Curry
55f14312c7447c3da7051d8c,http://www.just-eat.co.uk/restaurants-alia-ls1/menu,38 Bridge End,Leeds,Alia Takeaway,LS1,4DJ,4.5,Pizza
55f14312c7447c3da7051d8d,http://www.just-eat.co.uk/restaurants-alispizzabar/menu,51 Wakefield Road,Normanton,Ali´s Pizza Bar,WF6,1AG,4,Curry
55f14312c7447c3da7051d8e,http://www.just-eat.co.uk/restaurants-alibabacharcoal-cw2/menu,187 Nantwich Road,Crewe,Alibaba Charcoal Grill,CW2,6DD,5,Kebab
55f14312c7447c3da7051d8f,http://www.just-eat.co.uk/restaurants-alif-express-ch5/menu,102 Chester Road West,Shotton,Alif Express,CH5,1BZ,4,Curry
55f14312c7447c3da7051d90,http://www.just-eat.co.uk/restaurants-alifgrill-m8/menu,105 Cheetham Hill Road,Manchester,Alif Grill,M8,8PY,5.5,Middle Eastern
55f14312c7447c3da7051d91,http://www.just-eat.co.uk/restaurants-alifs/menu,170 New Street Blackrod,Horwich,Alifs,BL6,5AQ,5,Curry
55f14312c7447c3da7051d92,http://www.just-eat.co.uk/restaurants-alifs/menu,170 New Street Blackrod,Horwich,Alifs,BL6,5AQ,5,Curry
55f14312c7447c3da7051d93,http://www.just-eat.co.uk/restaurants-alifs/menu,170 New Street Blackrod,Horwich,Alifs,BL6,5AQ,5,Curry
55f14312c7447c3da7051d94,http://www.just-eat.co.uk/restaurants-aligarh-indian-restaurant-fox-house/menu,32-34 Sandygate Road,Sheffield,Aligarh Indian Restaurant,S10,5RY,5.5,Curry
55f14312c7447c3da7051d95,http://www.just-eat.co.uk/restaurants-alikhwanpfc-e1/menu,239 Mile End Road,London,AL-IKHWAN PFC Grill & Restaurant,E1,4AA,3.5,Chicken
55f14312c7447c3da7051d96,http://www.just-eat.co.uk/restaurants-alimapizzadelight-ip1/menu,13 Meredith Road,Ipswich,Alima Pizza Delight,IP1,6ED,5,Curry
55f14312c7447c3da7051d97,http://www.just-eat.co.uk/restaurants-alis-g11/menu,17 Hyndland Street,Glasgow,Ali's,G11,5QE,5,Curry
55f14312c7447c3da7051d98,http://www.just-eat.co.uk/restaurants-alimahal-bs11/menu,9 Station Road,Bristol,Ali Mahal,BS11,9TS,5,Curry
55f14312c7447c3da7051d99,http://www.just-eat.co.uk/restaurants-alis-and-deniros/menu,4 Wesley Street,Wakefield,Ali's & De-Niros,WF5,8ER,5,Curry
55f14312c7447c3da7051d9a,http://www.just-eat.co.uk/restaurants-alisalcove/menu,18 Maiden Street,Barnstaple,Ali's Alcove,EX31,1HA,5,Turkish
55f14312c7447c3da7051d9b,http://www.just-eat.co.uk/restaurants-alisbaltihouse-pe1/menu,1243 Bourges Boulevard,Peterborough,Ali's Balti House,PE1,2AU,5.5,Curry
55f14312c7447c3da7051d9c,http://www.just-eat.co.uk/restaurants-alisbbqhut-bd2/menu,211 Gain Lane,Bradford,Ali's BBQ Hut,BD2,3LW,5,Curry
55f14312c7447c3da7051d9d,http://www.just-eat.co.uk/restaurants-alisbbqhut-bd2/menu,211 Gain Lane,Bradford,Ali's BBQ Hut,BD2,3LW,5,Curry
55f14312c7447c3da7051d9e,http://www.just-eat.co.uk/restaurants-alis-charcoalgrill-ex31/menu,55 Boutport Street,Barnstaple,Ali's Charcoal Grill,EX31,1SH,5.5,Turkish
55f14312c7447c3da7051d9f,http://www.just-eat.co.uk/restaurants-aliscuisine-wf2/menu,61a Westgate End,Wakefield,Alis Cuisine,WF2,9RL,5.5,Curry
55f14312c7447c3da7051da0,http://www.just-eat.co.uk/restaurants-alisfastfood-ub1/menu,197 Lady Margaret Road,Middlesex,Alis Fast Food,UB1,2PT,4.5,Pizza
55f14312c7447c3da7051da1,http://www.just-eat.co.uk/restaurants-alisfastfood-fy4/menu,5 Cherry Tree Road North,Blackpool,Ali's Fast Food,FY4,4NY,5.5,Curry
55f14312c7447c3da7051da2,http://www.just-eat.co.uk/restaurants-alis-fish-bar-ky8/menu,9 Sandwell Street,Buckhaven,Alis Fish Bar,KY8,1BY,5,Fish & Chips
55f14312c7447c3da7051da3,http://www.just-eat.co.uk/restaurants-alisholeinthewall-bt65/menu,Unit 2 Moyraverty Centre,Craigavon,Ali's Hole In the Wall,BT65,5HX,4,Kebab
55f14312c7447c3da7051da4,http://www.just-eat.co.uk/restaurants-alis-indian-cuisine/menu,9 Pytchley Court,Corby,Ali's Indian Cuisine,NN17,2QD,5,Curry
55f14312c7447c3da7051da5,http://www.just-eat.co.uk/restaurants-alis-indiangrill-gl50/menu,335-337 High Street,Cheltenham,Ali's Indian Grill,GL50,3HS,4.5,Curry
55f14312c7447c3da7051da6,http://www.just-eat.co.uk/restaurants-alisindiantakeaway-dn36/menu,Unit 6,Holton le clay,Ali's Indian Restaurant and Takeaway,DN36,5DH,5.5,Curry
55f14312c7447c3da7051da7,http://www.just-eat.co.uk/restaurants-alis-indian/menu,Moravian Business Park,Bristol,Alis Indian Takeaway,BS15,8NF,5,Curry
55f14312c7447c3da7051da8,http://www.just-eat.co.uk/restaurants-alis-kebab-and-pizza-bt66/menu,28 High Street,Lurgan,Ali's Kebab & Pizza,BT66,8AW,4,Curry
55f14312c7447c3da7051da9,http://www.just-eat.co.uk/restaurants-aliskebabhouse-bt17/menu,180 Kingsway,Belfast,Alis Kebab House,BT17,9AD,4,Curry
55f14312c7447c3da7051daa,http://www.just-eat.co.uk/restaurants-aliskebabhouse-pe1/menu,3 Fitzwilliam Street,Peterborough,Alis Kebab House,PE1,2Ru,5,Kebab
55f14312c7447c3da7051dab,http://www.just-eat.co.uk/restaurants-aliskebabhouse-cf32/menu,31-33 Oxford Street,Mid Glamorgan,Ali's Kebab House,CF32,8DD,4.5,Kebab
55f14312c7447c3da7051dac,http://www.just-eat.co.uk/restaurants-aliskebabhouse-ch47/menu,67 Market Street,Hoylake,Ali's Kebab House,CH47,2BH,5,Turkish
55f14312c7447c3da7051dad,http://www.just-eat.co.uk/restaurants-aliskebabshop-tq14/menu,11 Somerset Place,Devon,Alis Kebab Shop,TQ14,8EN,5,Kebab
55f14312c7447c3da7051dae,http://www.just-eat.co.uk/restaurants-aliskebabshop-tq14/menu,11 Somerset Place,Devon,Alis Kebab Shop,TQ14,8EN,5,Kebab
55f14312c7447c3da7051daf,http://www.just-eat.co.uk/restaurants-alis-kitchen-manchester/menu,89 Liverpool Road,Lancashire,Ali's Kitchen,M44,6FN,5.5,Curry
55f14312c7447c3da7051db0,http://www.just-eat.co.uk/restaurants-alis-kitchen-manchester/menu,89 Liverpool Road,Lancashire,Ali's Kitchen,M44,6FN,5.5,Curry
55f14312c7447c3da7051db1,http://www.just-eat.co.uk/restaurants-alismezebar-pe30/menu,120 Norfolk Street,Kings Lynn,Ali's Meze Bar Charcoal Grill,PE30,1AP,3,Chicken
55f14312c7447c3da7051db2,http://www.just-eat.co.uk/restaurants-alispizzaandkebab/menu,116 Queen Street,Newton Abbot,Alis Pizza & Kebab House,TQ12,2EU,4.5,Pizza
55f14312c7447c3da7051db3,http://www.just-eat.co.uk/restaurants-alis-takeaway-fy1/menu,136 Central Drive,Blackpool,Ali's Takeaway,FY1,5DY,5,Curry
55f14312c7447c3da7051db4,http://www.just-eat.co.uk/restaurants-alistakeaway-ls11/menu,1 Tempest Road,Leeds,Ali's Takeaway,LS11,6AU,5.5,Pizza
55f14312c7447c3da7051db5,http://www.just-eat.co.uk/restaurants-alistakeaway-ls11/menu,1 Tempest Road,Leeds,Ali's Takeaway,LS11,6AU,5.5,Pizza
55f14312c7447c3da7051db6,http://www.just-eat.co.uk/restaurants-alis-takeawayEH11/menu,6 Stenhouse Cross,Edinburgh,Ali's Take-Away,EH11,3JY,5,Pizza
55f14312c7447c3da7051db7,http://www.just-eat.co.uk/restaurants-Alis-Turkish-kebabbt14/menu,911 Crumlin Road,Belfast,Ali's Turkish Kebab & Pizza,BT14,8AB,5,Pizza
55f14312c7447c3da7051db8,http://www.just-eat.co.uk/restaurants-alisha-dd2/menu,93 Charleston Drive,Dundee,Alisha,DD2,2HB,5,Curry
55f14312c7447c3da7051db9,http://www.just-eat.co.uk/restaurants-alisha-pr7/menu,95a Bolton Street,Chorley,Alisha,PR7,3AQ,5,Curry
55f14312c7447c3da7051dba,http://www.just-eat.co.uk/restaurants-alisha-gillingham/menu,55 Canterbury Street,Gillingham,Alisha Tandoori Restaurant & Takeaway,ME7,5TR,5,Curry
